id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
45664413,18350,16510.22895,18350,16510.22895,0.1786,662.11,595.7268497,5335.43,4800.499774,1.111432195,4,1,36,20,1,2
45674121,7000,6298.179982,7000,6298.179982,0.2899,219,197.0430594,1964.86,1767.863131,1.111432195,4,0,36,5,0,2
45684474,15000,13496.09996,15000,13496.09996,0.1825,382.95,344.555432,3431.34,3087.313843,1.111432195,4,1,60,21,1,1
45704130,12000,10796.87997,12000,10796.87997,0.1561,289.34,260.3307709,2014.97,1812.949103,1.111432195,4,0,60,16,0,2
45704262,10000,8997.399974,10000,8997.399974,0.2899,344.95,310.3653121,2751.46,2475.598613,1.111432195,4,1,36,15,0,1
45704383,12000,10796.87997,12000,10796.87997,0.2899,395.89,356.1980676,3151.75,2835.755537,1.111432195,4,1,36,10,1,3
45704441,24000,21593.75994,24000,21593.75994,0.1952,629.47,566.3593362,5613.18,5050.402559,1.111432195,4,1,60,23,1,3
45714272,20000,17994.79995,20000,17994.79995,0.2899,645.25,580.5572333,5731.79,5157.12072,1.111432195,4,1,36,8,1,2
45734310,22000,19794.27994,22000,19794.27994,0.1333,504.3,453.7388807,1984.62,1785.641994,1.111432195,4,0,60,13,1,1
45734324,24000,21593.75994,24000,21593.75994,0.2899,509.82,458.7054455,4575.06,4116.364473,1.111432195,4,1,60,8,1,0
45734341,30000,26992.19992,30000,26992.19992,0.2899,925.22,832.4574404,8315.45,7481.742962,1.111432195,4,0,36,4,1,3
45734344,21000,18894.53995,21000,18894.53995,0.2299,1372.97,1235.316024,5273.28,4744.580934,1.111432195,4,1,60,26,1,3
45734471,24950,22448.51294,24950,22448.51294,0.1333,844.64,759.9563914,7583.28,6822.980328,1.111432195,4,1,36,13,1,1
45744152,16500,14845.70996,16500,14845.70996,0.1465,569.16,512.0960169,5095.58,4584.697136,1.111432195,4,1,36,15,0,3
45744253,25000,22493.49994,25000,22493.49994,0.2899,764.98,688.2831032,6875.94,6186.558238,1.111432195,4,1,36,2,1,1
45774289,12800,11516.67197,12800,11516.67197,0.1399,297.77,267.915579,2362.26,2125.419806,1.111432195,4,1,60,14,1,3
45784305,29575,26609.81042,1000,899.7399974,0.2049,791.65,712.279169,6265.87,5637.653858,1.111432195,4,1,60,24,1,2
45784366,14400,12956.25596,14400,12956.25596,0.2899,313.02,281.636614,2495.37,2245.184197,1.111432195,4,1,60,9,1,2
45794271,7000,6298.179982,7000,6298.179982,0.2899,219,197.0430594,1967.93,1770.625333,1.111432195,4,1,60,5,1,4
45794303,35000,31933.30059,35000,31933.30059,0.2899,1099.69,1003.335181,8781.61,8012.165479,1.096034527,5,1,36,6,1,2
45804377,24500,22353.31041,24500,22353.31041,0.2899,801.99,731.7196497,6513.14,5942.458783,1.096034527,5,1,60,9,1,2
45814199,17000,15295.57996,17000,15295.57996,0.2899,522.43,470.0511669,4695.56,4224.783142,1.111432195,4,1,36,3,1,1
45814285,14400,12956.25596,14400,12956.25596,0.2899,452.45,407.0873618,3613.06,3250.814595,1.111432195,4,1,36,6,1,2
45814363,28000,25192.71993,28000,25192.71993,0.2899,876,788.1722377,28900.02,26002.50392,1.111432195,4,1,36,5,1,3
45814386,8000,7235.322665,8000,7235.322665,0.2899,266.83,241.3251433,2390.55,2162.050075,1.105686694,0,1,36,11,0,2
45814398,15000,13496.09996,15000,13496.09996,0.2899,458.99,412.9716614,4141.56,3726.327184,1.111432195,4,1,36,2,1,2
45834151,5000,4498.699987,5000,4498.699987,0.2899,154.21,138.748905,1385.97,1247.012644,1.111432195,4,1,36,4,0,4
45844424,8000,7197.919979,8000,7197.919979,0.1333,270.83,243.6765835,2431.55,2187.762791,1.111432195,4,1,36,13,1,1
45874210,14000,12596.35996,14000,12596.35996,0.2899,458.28,412.332846,4115.97,3703.302837,1.111432195,4,1,36,9,0,1
45934333,6000,5398.439985,6000,5398.439985,0.2899,185.05,166.4968865,1663.14,1496.393579,1.111432195,4,1,36,4,1,1
45974251,35000,31490.89991,35000,31490.89991,0.1655,861.4,775.0360338,7735.79,6960.199675,1.111432195,4,1,60,17,1,2
46014300,35000,31490.89991,35000,31490.89991,0.1655,861.4,775.0360338,6859.02,6171.334637,1.111432195,4,1,60,17,1,1
46044231,10000,9044.153331,10000,9044.153331,0.2899,322.63,291.7915189,2898.12,2621.104165,1.105686694,0,1,36,8,0,4
46044262,8000,7197.919979,8000,7197.919979,0.2899,258.1,232.2228933,8397.51,7555.575626,1.111432195,4,1,36,8,1,2
46044382,19775,17792.35845,19775,17792.35845,0.1333,453.29,407.8431434,3655.61,3289.098532,1.111432195,4,1,60,13,0,3
46084262,10000,8997.399974,10000,8997.399974,0.2899,327.34,294.5208908,10391.37,9349.531217,1.111432195,4,1,36,9,1,2
46084714,35000,31490.89991,35000,31490.89991,0.2299,986.47,887.5665153,8137.62,7321.742198,1.111432195,4,1,60,26,0,1
46085210,6000,5398.439985,6000,5398.439985,0.2899,196.41,176.7179329,1760.36,1583.866302,1.111432195,4,1,36,9,0,4
46094335,7700,6927.99798,7700,6927.99798,0.2899,254.03,228.5609515,2241.88,2017.109105,1.111432195,4,1,36,10,1,2
46095426,30000,26992.19992,1000,899.7399974,0.1333,1015.6,913.7759414,9118.18,8203.99125,1.111432195,4,1,36,13,1,4
46095506,9800,8817.451975,9800,8817.451975,0.2899,323.31,290.8949386,10299.7,9267.052051,1.111432195,4,1,36,10,1,1
46104274,21000,18894.53995,21000,18894.53995,0.1561,506.34,455.5743503,4032.51,3628.210537,1.111432195,4,1,60,16,1,1
46104286,1750,1574.544995,1750,1574.544995,0.1757,62.89,56.58464844,562.59,506.1847251,1.111432195,4,1,36,19,1,4
46104557,10975,9874.646472,10975,9874.646472,0.1399,375.05,337.447486,3358.39,3021.67781,1.111432195,4,1,36,15,1,4
46105059,20000,17994.79995,20000,17994.79995,0.2899,434.75,391.1619639,3453.58,3107.32406,1.111432195,4,1,60,9,1,2
46105277,35000,31490.89991,35000,31490.89991,0.2899,1167.36,1050.320483,9398.62,8456.314335,1.111432195,4,1,36,11,1,2
46105337,14700,13226.17796,14700,13226.17796,0.2899,484.96,436.3379091,4355.22,3918.565632,1.111432195,4,1,36,10,0,3
46114355,12000,10796.87997,12000,10796.87997,0.1333,275.07,247.4914811,2466.74,2219.424641,1.111432195,4,1,60,13,1,2
46114856,5000,4498.699987,1000,899.7399974,0.2899,156.43,140.7463278,1405.68,1264.74652,1.111432195,4,1,36,5,0,2
46114930,35000,31490.89991,15200,13676.04796,0.2899,509.89,458.7684273,4578.29,4119.270633,1.111432195,4,1,36,12,0,4
46115069,20000,18247.60034,20000,18247.60034,0.1561,482.23,439.9770155,3823.15,3488.165661,1.096034527,5,1,60,16,1,3
46115392,7000,6298.179982,1000,899.7399974,0.2899,219.94,197.888815,1976.28,1778.138162,1.111432195,4,1,36,6,0,2
46115728,11200,10077.08797,11200,10077.08797,0.2899,373.56,336.1068734,2980.83,2681.971977,1.111432195,4,1,36,11,1,0
46116276,19150,17230.02095,19150,17230.02095,0.2399,550.8,495.5767906,20966.6,18864.48863,1.111432195,4,1,60,27,1,2
46116481,16000,14395.83996,16000,14395.83996,0.1333,541.65,487.3441696,4851.15,4364.773688,1.111432195,4,1,36,13,1,3
46116603,15175,13653.55446,15175,13653.55446,0.1952,398.01,358.1055164,3549.18,3193.339204,1.111432195,4,1,60,23,1,2
46116752,12000,10796.87997,12000,10796.87997,0.2899,382.55,344.195536,3412.38,3070.254772,1.111432195,4,1,36,7,0,1
46116993,35000,31490.89991,10000,8997.399974,0.2899,322.63,290.2831154,2892.57,2602.560924,1.111432195,4,1,36,8,1,3
46117650,12000,10796.87997,12000,10796.87997,0.2899,367.19,330.3755297,3300.45,2969.546874,1.111432195,4,1,36,2,0,0
46124122,3850,3463.99899,3850,3463.99899,0.1655,136.41,122.733533,3881.86,3492.664706,1.111432195,4,1,36,17,1,1
46124202,25000,22493.49994,25000,22493.49994,0.1399,1372.97,1235.316024,5214.79,4691.955141,1.111432195,4,1,60,14,1,1
46125085,35000,31490.89991,35000,31490.89991,0.2899,1115.77,1003.902897,10006.27,9003.041344,1.111432195,4,1,36,10,1,2
46125465,28000,25323.62933,28000,25323.62933,0.2899,876,792.2678318,7859.45,7108.20709,1.105686694,0,1,36,5,1,3
46134348,5000,4498.699987,5000,4498.699987,0.1699,178.24,160.3696571,5292.92,4762.251827,1.111432195,4,1,36,18,1,0
46134507,35000,31490.89991,9600,8637.503975,0.2899,316.71,284.9566546,2838.09,2553.543089,1.111432195,4,1,36,10,1,1
46134649,10150,9132.360974,10150,9132.360974,0.2899,340.49,306.3524717,10770.85,9690.964551,1.111432195,4,1,36,12,0,1
46134820,1800,1619.531995,1800,1619.531995,0.1399,61.52,55.35200464,490.76,441.5564011,1.111432195,4,1,36,15,0,4
46134999,35000,31933.30059,35000,31933.30059,0.1699,1247.68,1138.358299,36730.25,33511.94611,1.096034527,5,1,60,18,1,1
46135229,3500,3149.089991,3500,3149.089991,0.1757,125.78,113.1692969,1002.82,902.2772642,1.111432195,4,1,36,19,1,0
46135267,8000,7197.919979,8000,7197.919979,0.2899,250.29,225.195924,1998.81,1798.409304,1.111432195,4,1,36,5,0,2
46144276,12000,10796.87997,12000,10796.87997,0.1399,279.16,251.1714177,2214.63,1992.59119,1.111432195,4,1,60,14,0,2
46144311,4500,4048.829988,4500,4048.829988,0.2899,141.39,127.2142382,1268.42,1141.248208,1.111432195,4,1,36,6,1,3
46145070,23975,21874.3109,23975,21874.3109,0.1333,1372.97,1252.670392,6475.29,5907.925199,1.096034527,5,1,36,13,1,2
46154151,35000,31490.89991,10000,8997.399974,0.1655,354.3,318.7778811,3199.4,2878.628148,1.111432195,4,1,36,17,1,3
46154173,35000,31490.89991,14000,12596.35996,0.2899,461.87,415.5629126,3685.99,3316.432633,1.111432195,4,1,36,10,0,4
46154331,11000,9897.139972,11000,9897.139972,0.1757,395.31,355.6762184,41913.62,37711.36035,1.111432195,4,1,36,19,1,3
46154465,7200,6478.127981,7200,6478.127981,0.1465,248.36,223.4594258,7879.29,7089.312364,1.111432195,4,1,60,15,1,2
46154889,14900,13406.12596,14900,13406.12596,0.2899,499.82,449.7080455,4487.88,4037.92514,1.111432195,4,1,36,12,1,2
46155393,9025,8120.153477,9025,8120.153477,0.1399,308.41,277.4888126,2761.66,2484.775961,1.111432195,4,1,60,14,1,4
46155555,18000,16195.31995,18000,16195.31995,0.2899,382.36,344.0245854,3073.86,2765.674788,1.111432195,4,1,60,8,0,1
46155767,12225,10999.32147,12225,10999.32147,0.1952,320.64,288.4926328,2551.86,2296.01051,1.111432195,4,1,60,23,1,2
46165068,27575,24810.33043,27575,24810.33043,0.1825,1000.37,900.0729012,8947.41,8050.34265,1.111432195,4,1,36,21,1,2
46165167,12000,10796.87997,12000,10796.87997,0.2899,242.69,218.3579,41913.62,37711.36035,1.111432195,4,1,60,5,1,2
46165247,14000,12661.81466,14000,12661.81466,0.2899,313.48,283.5161186,2498.28,2259.482738,1.105686694,0,1,60,11,0,3
46174679,15600,14233.12826,15600,14233.12826,0.1952,409.15,373.3002839,3256.28,2970.964801,1.096034527,5,1,60,23,1,0
46174780,35000,31490.89991,7700,6927.99798,0.1655,272.81,245.4580687,2441.13,2196.3823,1.111432195,4,1,36,17,1,1
46175060,7500,6748.049981,7500,6748.049981,0.2899,245.51,220.8951668,1976.61,1778.435076,1.111432195,4,1,36,9,1,2
46175132,25000,22493.49994,25000,22493.49994,0.2899,759.76,683.5864604,6821.37,6137.459426,1.111432195,4,1,36,1,0,3
46184395,10000,8997.399974,10000,8997.399974,0.2899,318.79,286.8281138,2984.02,2684.842147,1.111432195,4,1,36,7,0,2
46185631,15000,13685.70025,15000,13685.70025,0.2899,478.19,436.2910002,3817.88,3483.357419,1.096034527,5,1,36,7,1,3
46194519,24000,21593.75994,24000,21593.75994,0.2899,774.3,696.66868,6942.06,6246.049046,1.111432195,4,1,36,8,1,4
46194536,16000,14395.83996,16000,14395.83996,0.2899,352.13,316.8254453,2796.54,2516.158892,1.111432195,4,1,60,10,0,3
46194884,7200,6478.127981,7200,6478.127981,0.2899,225.26,202.6754318,2024.18,1821.235708,1.111432195,4,1,36,5,0,2
46194951,20000,17994.79995,20000,17994.79995,0.2899,645.25,580.5572333,5796.15,5215.027986,1.111432195,4,1,36,36,1,4
46195094,3725,3351.53149,3725,3351.53149,0.2399,146.13,131.4790058,1193.86,1074.163593,1.111432195,4,1,36,27,1,2
46195495,5000,4498.699987,5000,4498.699987,0.2899,159.4,143.4185556,1429.51,1286.187324,1.111432195,4,1,36,7,0,4
46204936,25000,22493.49994,25000,22493.49994,0.2899,771.02,693.7175328,41913.62,37711.36035,1.111432195,4,1,36,4,1,3
46204962,7000,6298.179982,1000,899.7399974,0.2899,215.12,193.5520682,1930.88,1737.289966,1.111432195,4,1,36,3,1,2
46205485,25600,23356.92843,25600,23356.92843,0.2899,533.53,486.7821104,4255.2,3882.359447,1.096034527,5,1,60,7,1,2
46205530,35000,31933.30059,21600,19707.40836,0.2899,439.84,401.3012266,3499.09,3192.499793,1.096034527,5,1,60,6,1,2
46205626,12000,10852.984,12000,10852.984,0.2899,377.04,341.0007572,3035.41,2745.271346,1.105686694,0,1,36,6,0,1
46205892,20000,17994.79995,20000,17994.79995,0.2899,447.83,402.930563,4016.81,3614.084619,1.111432195,4,1,60,11,1,2
46206018,2300,2069.401994,2300,2069.401994,0.1757,82.66,74.37250819,669.27,602.1689881,1.111432195,4,1,36,19,1,4
46214485,15000,13496.09996,15000,13496.09996,0.1333,507.8,456.8879707,4051.29,3645.107654,1.111432195,4,1,36,15,1,3
46215097,35000,31490.89991,15000,13496.09996,0.1399,512.6,461.2067227,4089.14,3679.162813,1.111432195,4,1,36,14,1,4
46224156,24000,21593.75994,24000,21593.75994,0.2899,774.3,696.66868,6181.08,5561.364903,1.111432195,4,1,36,8,1,2
46224326,12000,10796.87997,1000,899.7399974,0.2899,382.55,344.195536,3436.84,3092.262413,1.111432195,4,1,36,7,1,2
46224446,24000,21897.1204,24000,21897.1204,0.1699,1372.97,1252.670392,4725.41,4311.369655,1.096034527,5,1,60,18,1,4
46224607,23625,21256.35744,23625,21256.35744,0.2899,787.97,708.9681258,6400.54,5758.821843,1.111432195,4,0,36,11,1,2
46234587,4600,4138.803988,4600,4138.803988,0.1825,166.88,150.1486108,1497.26,1347.144709,1.111432195,4,1,36,21,0,3
46234823,5000,4498.699987,5000,4498.699987,0.1561,174.83,157.3015437,1569.13,1411.809022,1.111432195,4,1,36,16,1,2
46234836,16000,14395.83996,16000,14395.83996,0.1884,413.65,372.1774499,3706.1,3334.526404,1.111432195,4,1,60,22,1,1
46244273,7200,6478.127981,7200,6478.127981,0.2899,229.53,206.5173216,2058.43,1852.051803,1.111432195,4,1,36,7,1,1
46244338,32000,28791.67992,1000,899.7399974,0.2899,1032.4,928.8915733,9256.08,8328.065395,1.111432195,4,1,36,8,1,2
46244497,17500,15745.44995,17500,15745.44995,0.1655,430.7,387.5180169,3867.99,3480.185313,1.111432195,4,1,60,17,1,2
46244566,7800,7017.97198,7800,7017.97198,0.2899,240.56,216.4414538,2159.04,1942.574644,1.111432195,4,1,36,4,0,3
46245263,7000,6298.179982,1000,899.7399974,0.2899,214.2,192.7243074,1922.83,1730.047059,1.111432195,4,1,36,2,1,2
46245604,32000,28941.29066,32000,28941.29066,0.2899,983.4,889.4020386,7855.32,7104.471854,1.105686694,0,1,36,3,1,1
46254202,18000,16195.31995,18000,16195.31995,0.2899,555.13,499.4726648,6032.33,5427.528579,1.111432195,4,1,36,4,1,4
46254947,2200,1979.427994,2200,1979.427994,0.2899,79.07,71.1424416,2351.95,2116.143487,1.111432195,4,1,36,19,0,1
46255263,7200,6478.127981,7200,6478.127981,0.2899,241.53,217.3142016,1927.16,1733.942933,1.111432195,4,0,36,12,1,1
46264350,28000,25192.71993,28000,25192.71993,0.2899,570.16,512.9957569,5118.72,4605.51712,1.111432195,4,1,60,6,1,1
46264539,25000,22809.50042,25000,22809.50042,0.1699,891.2,813.113071,7082.41,6461.849355,1.096034527,5,1,36,18,0,2
46264664,11200,10077.08797,11200,10077.08797,0.2899,350.4,315.2688951,3148.69,2833.002332,1.111432195,4,1,36,5,0,2
46274721,3200,2879.167992,3200,2879.167992,0.1757,115,103.4700997,916.88,824.9536088,1.111432195,4,1,36,19,0,4
46274911,17600,15835.42395,17600,15835.42395,0.2899,580.63,522.4160347,5203.12,4681.455175,1.111432195,4,1,36,10,0,4
46275021,20000,17994.79995,1000,899.7399974,0.2899,407.26,366.4281113,3248.99,2923.246254,1.111432195,4,1,60,6,1,2
46275289,13625,12258.95746,13625,12258.95746,0.1757,489.65,440.5576897,4380.25,3941.086124,1.111432195,4,0,36,19,1,4
46284266,17250,15520.51496,17250,15520.51496,0.2899,569.09,512.0330351,18196.6,16372.20884,1.111432195,4,1,36,10,0,4
46284627,14000,12596.35996,14000,12596.35996,0.2899,461.87,415.5629126,14871.55,13380.52836,1.111432195,4,1,36,10,1,3
46285172,18000,16195.31995,18000,16195.31995,0.1699,447.25,402.4087138,3113.76,2801.574414,1.111432195,4,0,60,18,1,2
46285684,10000,8997.399974,10000,8997.399974,0.1825,255.3,229.7036213,41913.62,37711.36035,1.111432195,4,1,60,21,0,2
46295185,11000,9897.139972,11000,9897.139972,0.2899,360.08,323.9783783,3227.29,2903.721896,1.111432195,4,1,36,9,1,2
46295356,9025,8120.153477,9025,8120.153477,0.1399,308.41,277.4888126,2460.27,2213.603323,1.111432195,4,0,36,14,1,2
46305030,7000,6298.179982,7000,6298.179982,0.2899,1372.97,1235.316024,2096.54,1886.340894,1.111432195,4,1,36,11,1,1
46305741,12000,10796.87997,12000,10796.87997,0.2899,392.81,353.4268684,3527.96,3174.246721,1.111432195,4,1,36,9,0,3
46305821,10000,8997.399974,10000,8997.399974,0.2899,308.41,277.4888126,2463.44,2216.455499,1.111432195,4,1,36,4,1,4
46314317,20000,17994.79995,20000,17994.79995,0.2899,434.75,391.1619639,3900.54,3509.47185,1.111432195,4,1,60,9,1,3
46315775,2400,2159.375994,2400,2159.375994,0.1399,82.02,73.79667459,652.43,587.0173665,1.111432195,4,0,36,14,1,1
46316537,1200,1079.687997,1200,1079.687997,0.2899,37.55,33.7852369,336.9,303.1224051,1.111432195,4,1,36,5,0,0
46324220,18000,16195.31995,18000,16195.31995,0.2899,615.11,553.4390698,4906.89,4414.925196,1.111432195,4,1,36,14,1,3
46324725,17000,15295.57996,17000,15295.57996,0.2899,534.14,480.5871222,4791.81,4311.383117,1.111432195,4,1,36,6,0,3
46324950,14125,12708.82746,14125,12708.82746,0.1884,365.17,328.5580549,41913.62,37711.36035,1.111432195,4,1,60,22,0,2
46337671,18000,16195.31995,18000,16195.31995,0.2899,573.83,516.2978027,4581.47,4122.131806,1.111432195,4,1,36,7,1,2
46348098,10000,8997.399974,10000,8997.399974,0.2899,1372.97,1235.316024,2709.83,2438.142437,1.111432195,4,1,36,12,1,1
46348516,14000,12596.35996,14000,12596.35996,0.2899,458.28,412.332846,3657.69,3290.969991,1.111432195,4,1,36,9,1,1
46348867,14000,12773.32024,14000,12773.32024,0.2899,313.48,286.0128877,2488.72,2270.658395,1.096034527,5,1,60,11,1,1
46348883,12000,10796.87997,12000,10796.87997,0.2899,375.43,337.7893872,2998.18,2697.582465,1.111432195,4,1,36,5,0,2
46349070,8000,7197.919979,8000,7197.919979,0.2899,268.36,241.4542257,8535.35,7679.595787,1.111432195,4,1,36,12,1,3
46349773,18150,16330.28095,18150,16330.28095,0.1884,469.23,422.184999,3734.84,3360.384932,1.111432195,4,1,60,22,0,2
46356607,12000,10796.87997,12000,10796.87997,0.2899,271.14,243.9555029,2160.66,1944.032223,1.111432195,4,1,60,12,0,3
46356787,4000,3598.95999,4000,3598.95999,0.2899,1372.97,1235.316024,1070.62,963.279636,1.111432195,4,1,36,12,0,2
46357264,15000,13496.09996,15000,13496.09996,0.2899,458.99,412.9716614,3661.27,3294.19106,1.111432195,4,1,36,2,0,1
46358565,35000,31490.89991,20000,17994.79995,0.2899,637.58,573.6562276,5080.26,4570.913119,1.111432195,4,1,36,7,1,2
46366130,10000,8997.399974,10000,8997.399974,0.2899,322.63,290.2831154,2898.12,2607.554481,1.111432195,4,1,36,8,0,2
46366464,25000,22493.49994,25000,22493.49994,0.2899,764.98,688.2831032,41913.62,37711.36035,1.111432195,4,1,36,2,1,1
46366495,11400,10257.03597,1000,899.7399974,0.1399,265.2,238.6110473,2112.74,1900.916682,1.111432195,4,1,60,14,0,1
46367022,27050,24337.96693,27050,24337.96693,0.1399,924.38,831.7016588,7374.02,6634.700736,1.111432195,4,1,36,14,1,1
46367549,10000,8997.399974,10000,8997.399974,0.2899,327.34,294.5208908,2612.61,2350.669715,1.111432195,4,1,36,9,0,2
46377778,13000,11696.61997,13000,11696.61997,0.1333,440.1,395.9755729,13435.46,12088.42075,1.111432195,4,1,36,13,1,3
46378397,8000,7299.040134,8000,7299.040134,0.1561,279.72,255.2109383,2223.88,2029.023672,1.096034527,5,1,36,16,1,2
46386455,25000,22493.49994,25000,22493.49994,0.1561,874.12,786.4807265,7823.72,7039.313813,1.111432195,4,1,36,16,1,2
46386463,16000,14395.83996,16000,14395.83996,0.2899,510.07,458.9303805,41913.62,37711.36035,1.111432195,4,1,36,7,0,2
46386621,14000,12596.35996,14000,12596.35996,0.1399,478.42,430.4536096,4294.9,3864.293315,1.111432195,4,0,36,14,0,2
46386734,21175,19051.99445,21175,19051.99445,0.1465,730.42,657.1880889,6539.31,5883.678763,1.111432195,4,1,36,15,1,3
46386746,22400,20154.17594,22400,20154.17594,0.2899,501.57,451.2825905,3997.27,3596.503699,1.111432195,4,1,60,11,1,2
46387621,24650,22178.59094,24650,22178.59094,0.2167,676.19,608.3951889,5379.84,4840.457228,1.111432195,4,1,60,25,1,2
46387666,2200,1979.427994,2200,1979.427994,0.2899,72.58,65.30312901,2284.96,2055.869905,1.111432195,4,1,36,10,0,1
46388098,21000,18894.53995,21000,18894.53995,0.2899,704.45,633.8218412,41913.62,37711.36035,1.111432195,4,1,36,12,1,4
46397256,7000,6298.179982,7000,6298.179982,0.2899,229.14,206.166423,1843.8,1658.940607,1.111432195,4,1,36,9,1,1
46397738,8000,7197.919979,8000,7197.919979,0.2899,266.83,240.0776235,2123.72,1910.795827,1.111432195,4,0,36,11,1,2
46406776,18000,16195.31995,18000,16195.31995,0.2899,555.13,499.4726648,4434.12,3989.555117,1.111432195,4,1,36,4,1,4
46407357,26575,23910.59043,26575,23910.59043,0.1952,981.14,882.7709011,3083.94,2774.744168,1.111432195,4,0,36,23,1,2
46408128,24000,21593.75994,24000,21593.75994,0.2899,750.86,675.5787745,6714.36,6041.178249,1.111432195,4,1,36,5,1,3
46408518,22125,20186.40787,22125,20186.40787,0.1786,798.32,728.371215,6342.65,5786.907114,1.096034527,5,1,36,20,1,0
46408588,25000,22493.49994,25000,22493.49994,0.1786,632.94,569.481434,5162.73,4645.114677,1.111432195,4,1,60,20,1,2
46416611,35000,31490.89991,3000,2699.219992,0.2899,93.86,84.44959616,749.56,674.4091125,1.111432195,4,1,36,5,0,2
46418493,16000,14395.83996,16000,14395.83996,0.2899,493.45,443.9767017,3941.45,3546.280213,1.111432195,4,1,36,4,1,4
46426369,10000,8997.399974,10000,8997.399974,0.2899,308.41,277.4888126,2463.44,2216.455499,1.111432195,4,1,36,4,1,4
46426500,16000,14598.08027,16000,14598.08027,0.2899,489.59,446.6921324,3421.45,3121.662608,1.096034527,5,0,36,2,0,1
